client_id	path	sentence
1	abdulBasitMurattal/004167.mp3	in nal la żī na ka fa rụ wa ṣad dụ 'an sa bī lil lā hi qad ḍal lụ ḍa lā lam ba 'ī dā
1	abdulBasitMurattal/004169.mp3	il lā ṭa rī qa ja han na ma khā li dī na fī hā a ba dā , wa kā na żā li ka 'a lall llā hi ya sī rā
1	abdulBasitMurattal/005009.mp3	wa 'a dall llā hul la żī na ā ma nụ wa 'a mi luṣ ṣā li ḥā ti la hum mag fi ra tuw wa aj run 'a ẓīm
1	abdulBasitMurattal/005010.mp3	wal la żī na ka fa rụ wa każ ża bụ bi `ā yā ti nā u lā `i ka aṣ ḥā bul ja ḥīm
1	abdulBasitMurattal/005030.mp3	fa ṭaw wa 'at la hụ naf su hụ qat la a khī hi fa qa ta la hụ fa aṣ ba ḥa mi nal khā si rīn
1	abdulBasitMurattal/005074.mp3	a fa lā ya tụ bụ na i lall llā hi wa yas tag fi rụ nah , wall llā hu ga fụ rur ra ḥīm
1	abdulBasitMurattal/005079.mp3	kā nụ lā ya ta nā hau na 'am mung ka rin fa 'a lụh , la bi` sa mā kā nụ yaf 'a lụn
1	abdulBasitMurattal/005086.mp3	wal la żī na ka fa rụ wa każ ża bụ bi `ā yā ti nā u lā `i ka aṣ ḥā bul ja ḥīm
1	abdulBasitMurattal/005098.mp3	i' la mū an nall llā ha sya dī dul 'i qā bi wa an nall llā ha ga fụ rur ra ḥīm
1	abdulBasitMurattal/005099.mp3	mā 'a lar ra sụ li il lal ba lāg , wall llā hu ya' la mu mā tub dụ na wa mā tak tu mụn
1	abdulBasitMurattal/005102.mp3	qad sa `a la hā qau mum ming qab li kum ṡum ma aṣ ba ḥụ bi hā kā fi rīn
1	abdulBasitMurattal/005120.mp3	lil lā hi mul kus sa mā wā ti wal ar ḍi wa mā fī hinn , wa hu wa 'a lā kul li syai `ing qa dīr
1	abdulBasitMurattal/006004.mp3	wa mā ta` tī him min ā ya tim min ā yā ti rab bi him il lā kā nụ 'an hā mu' ri ḍīn
1	abdulBasitMurattal/006009.mp3	wa lau ja 'al nā hu ma la kal la ja 'al nā hu ra ju law wa la la bas nā 'a lai him mā yal bi sụn
1	abdulBasitMurattal/006011.mp3	qul sī rụ fil ar ḍi ṡum man ẓu rụ kai fa kā na 'ā qi ba tul mu każ żi bīn
1	abdulBasitMurattal/006013.mp3	wa la hụ mā sa ka na fil lai li wan na hār , wa hu was sa mī 'ul 'a līm
1	abdulBasitMurattal/006015.mp3	qul in nī a khā fu in 'a ṣai tu rab bī 'a żā ba yau min 'a ẓīm
1	abdulBasitMurattal/006016.mp3	may yuṣ raf 'an hu yau ma `i żin fa qad ra ḥi mah , wa żā li kal fau zul mu bīn
1	abdulBasitMurattal/006018.mp3	wa hu wal qā hi ru fau qa 'i bā dih , wa hu wal ḥa kī mul kha bīr
1	abdulBasitMurattal/006023.mp3	ṡum ma lam ta kun fit na tu hum il lā ang qā lụ wall llā hi rab bi nā mā kun nā musy ri kīn
1	abdulBasitMurattal/006024.mp3	un ẓur kai fa ka ża bụ 'a lā an fu si him wa ḍal la 'an hum mā kā nụ yaf ta rụn
1	abdulBasitMurattal/006029.mp3	wa qā lū in hi ya il lā ḥa yā tu nad dun yā wa mā naḥ nu bi mab 'ụ ṡīn
1	abdulBasitMurattal/006045.mp3	fa qu ṭi 'a dā bi rul qau mil la żī na ẓa la mụ , wal ḥam du lil lā hi rab bil 'ā la mīn
1	abdulBasitMurattal/006049.mp3	wal la żī na każ ża bụ bi `ā yā ti nā ya mas su hu mul 'a żā bu bi mā kā nụ yaf su qụn
1	abdulBasitMurattal/006055.mp3	wa ka żā li ka nu faṣ ṣi lul ā yā ti wa li tas ta bī na sa bī lul muj ri mīn
1	abdulBasitMurattal/006064.mp3	qu lil lā hu yu naj jī kum min hā wa ming kul li kar bin ṡum ma an tum tusy ri kụn
1	abdulBasitMurattal/006066.mp3	wa każ ża ba bi hī qau mu ka wa hu wal ḥaqq , qul las tu 'a lai kum bi wa kīl
1	abdulBasitMurattal/006067.mp3	li kul li na ba `im mus ta qar ruw wa sau fa ta' la mụn
1	abdulBasitMurattal/006072.mp3	wa an a qī muṣ ṣa lā ta wat ta qụh , wa hu wal la żī i lai hi tuḥ sya rụn
1	abdulBasitMurattal/006085.mp3	wa za ka riy yā wa yaḥ yā wa 'ī sā wa il yās , kul lum mi naṣ ṣā li ḥīn
1	abdulBasitMurattal/006086.mp3	wa is mā 'ī la wal ya sa 'a wa yụ nu sa wa lụ ṭā , wa kul lan faḍ ḍal nā 'a lal 'ā la mīn
1	abdulBasitMurattal/006103.mp3	lā tud ri ku hul ab ṣā ru wa hu wa yud ri kul ab ṣār , wa hu wal la ṭī ful kha bīr
1	abdulBasitMurattal/006105.mp3	wa ka żā li ka nu ṣar ri ful ā yā ti wa li ya qụ lụ da ras ta wa li nu bay yi na hụ li qau miy ya' la mụn
1	abdulBasitMurattal/006117.mp3	in na rab ba ka hu wa a' la mu may ya ḍil lu 'an sa bī lih , wa hu wa a' la mu bil muh ta dīn
1	abdulBasitMurattal/006118.mp3	fa ku lụ mim mā żu ki ras mull llā hi 'a lai hi ing kun tum bi `ā yā ti hī mu` mi nīn
1	abdulBasitMurattal/006126.mp3	wa hā żā ṣi rā ṭu rab bi ka mus ta qī mā , qad faṣ ṣal nal ā yā ti li qau miy yaż żak ka rụn
1	abdulBasitMurattal/006127.mp3	la hum dā rus sa lā mi 'in da rab bi him wa hu wa wa liy yu hum bi mā kā nụ ya' ma lụn
1	abdulBasitMurattal/006129.mp3	wa ka żā li ka nu wal lī ba' ḍaẓ ẓā li mī na ba' ḍam bi mā kā nụ yak si bụn
1	abdulBasitMurattal/006131.mp3	żā li ka al lam ya kur rab bu ka muh li kal qu rā bi ẓul miw wa ah lu hā gā fi lụn
1	abdulBasitMurattal/006132.mp3	wa li kul lin da ra jā tum mim mā 'a mi lụ , wa mā rab bu ka bi gā fi lin 'am mā ya' ma lụn
1	abdulBasitMurattal/006134.mp3	in na mā tụ 'a dụ na la `ā tiw wa mā an tum bi mu' ji zīn
1	abdulBasitMurattal/006149.mp3	qul fa lil lā hil ḥuj ja tul bā li gah , fa lau syā `a la ha dā kum aj ma 'īn
1	abdulBasitMurattal/006155.mp3	wa hā żā ki tā bun an zal nā hu mu bā ra kun fat ta bi 'ụ hu wat ta qụ la 'al la kum tur ḥa mụn
1	abdulBasitMurattal/006162.mp3	qul in na ṣa lā tī wa nu su kī wa maḥ yā ya wa ma mā tī lil lā hi rab bil 'ā la mīn
1	abdulBasitMurattal/006163.mp3	lā sya rī ka lah , wa bi żā li ka u mir tu wa a na aw wa lul mus li mīn
1	abdulBasitMurattal/007001.mp3	a lif lām mīm shād
1	abdulBasitMurattal/007004.mp3	wa kam ming qar ya tin ah lak nā hā fa jā `a hā ba` su nā ba yā tan au hum qā `i lụn
1	abdulBasitMurattal/007005.mp3	fa mā kā na da' wā hum iż jā `a hum ba` su nā il lā ang qā lū in nā kun nā ẓā li mīn
1	abdulBasitMurattal/007006.mp3	fa la nas `a lan nal la żī na ur si la i lai him wa la nas `a lan nal mur sa līn
1	abdulBasitMurattal/007007.mp3	fa la na quṣ ṣan na 'a lai him bi 'il miw wa mā kun nā gā `i bīn
1	abdulBasitMurattal/007014.mp3	qā la an ẓir nī i lā yau mi yub 'a ṡụn
1	abdulBasitMurattal/007015.mp3	qā la in na ka mi nal mun ẓa rīn
1	abdulBasitMurattal/007016.mp3	qā la fa bi mā ag wai ta nī la `aq 'u dan na la hum ṣi rā ṭa kal mus ta qīm
1	abdulBasitMurattal/007021.mp3	wa qā sa ma hu mā in nī la ku mā la mi nan nā ṣi ḥīn
1	abdulBasitMurattal/007025.mp3	qā la fī hā taḥ yau na wa fī hā ta mụ tụ na wa min hā tukh ra jụn
1	abdulBasitMurattal/007041.mp3	la hum min ja han na ma mi hā duw wa min fau qi him ga wāsy , wa ka żā li ka naj ziẓ ẓā li mīn
1	abdulBasitMurattal/007052.mp3	wa la qad ji` nā hum bi ki tā bin faṣ ṣal nā hu 'a lā 'il min hu daw wa raḥ ma tal li qau miy yu` mi nụn
1	abdulBasitMurattal/007055.mp3	ud 'ụ rab ba kum ta ḍar ru 'aw wa khuf yah , in na hụ lā yu ḥib bul mu' ta dīn
1	abdulBasitMurattal/007060.mp3	qā lal ma la `u ming qau mi hī in nā la na rā ka fī ḍa lā lim mu bīn
1	abdulBasitMurattal/007061.mp3	qā la yā qau mi lai sa bī ḍa lā la tuw wa lā kin nī ra sụ lum mir rab bil 'ā la mīn
1	abdulBasitMurattal/007062.mp3	u bal li gu kum ri sā lā ti rab bī wa an ṣa ḥu la kum wa a' la mu mi nall llā hi mā lā ta' la mụn
1	abdulBasitMurattal/007067.mp3	qā la yā qau mi lai sa bī sa fā ha tuw wa lā kin nī ra sụ lum mir rab bil 'ā la mīn
1	abdulBasitMurattal/007068.mp3	u bal li gu kum ri sā lā ti rab bī wa a na la kum nā ṣi ḥun a mīn
1	abdulBasitMurattal/007076.mp3	qā lal la żī nas tak ba rū in nā bil la żī ā man tum bi hī kā fi rụn
1	abdulBasitMurattal/007078.mp3	fa a kha żat hu mur raj fa tu fa aṣ ba ḥụ fī dā ri him jā ṡi mīn
1	abdulBasitMurattal/007083.mp3	fa an jai nā hu wa ah la hū il lam ra `a ta hụ kā nat mi nal gā bi rīn
1	abdulBasitMurattal/007084.mp3	wa am ṭar nā 'a lai him ma ṭa rā , fan ẓur kai fa kā na 'ā qi ba tul muj ri mīn
1	abdulBasitMurattal/007091.mp3	fa a kha żat hu mur raj fa tu fa aṣ ba ḥụ fī dā ri him jā ṡi mīn
1	abdulBasitMurattal/007097.mp3	a fa a mi na ah lul qu rā ay ya` ti ya hum ba` su nā ba yā taw wa hum nā `i mụn
1	abdulBasitMurattal/007098.mp3	a wa a mi na ah lul qu rā ay ya` ti ya hum ba` su nā ḍu ḥaw wa hum yal 'a bụn
1	abdulBasitMurattal/007099.mp3	a fa a mi nụ mak rall llāh , fa lā ya` ma nu mak rall llā hi il lal qau mul khā si rụn
1	abdulBasitMurattal/007102.mp3	wa mā wa jad nā li `ak ṡa ri him min 'ahd , wa iw wa jad nā ak ṡa ra hum la fā si qīn
1	abdulBasitMurattal/007104.mp3	wa qā la mụ sā yā fir 'au nu in nī ra sụ lum mir rab bil 'ā la mīn
1	abdulBasitMurattal/007106.mp3	qā la ing kun ta ji` ta bi `ā ya tin fa` ti bi hā ing kun ta mi naṣ ṣā di qīn
1	abdulBasitMurattal/007107.mp3	fa al qā 'a ṣā hu fa i żā hi ya ṡu' bā num mu bīn
1	abdulBasitMurattal/007108.mp3	wa na za 'a ya da hụ fa i żā hi ya bai ḍā `u lin nā ẓi rīn
1	abdulBasitMurattal/007109.mp3	qā lal ma la `u ming qau mi fir 'au na in na hā żā la sā ḥi run 'a līm
1	abdulBasitMurattal/007110.mp3	yu rī du ay yukh ri ja kum min ar ḍi kum , fa mā żā ta` mu rụn
1	abdulBasitMurattal/007111.mp3	qā lū ar jih wa a khā hu wa ar sil fil ma dā `i ni ḥā syi rīn
1	abdulBasitMurattal/007112.mp3	ya` tụ ka bi kul li sā ḥi rin 'a līm
1	abdulBasitMurattal/007113.mp3	wa jā `as sa ḥa ra tu fir 'au na qā lū in na la nā la `aj ran ing kun nā naḥ nul gā li bīn
1	abdulBasitMurattal/007114.mp3	qā la na 'am wa in na kum la mi nal mu qar ra bīn
1	abdulBasitMurattal/007115.mp3	qā lụ yā mụ sā im mā an tul qi ya wa im mā an na kụ na naḥ nul mul qīn
